,player_id,game_id,stat_type,stat_value
5604,napom001,TOR201607010,at_bat,1
5603,napom001,TOR201607010,strikeout,1
5602,carre001,TOR201607010,at_bat,1
5601,donaj001,TOR201607010,at_bat,1
5600,travd001,TOR201607010,at_bat,1
5599,davir003,TOR201607020,at_bat,1
5598,davir003,TOR201607020,hit,1
5597,davir003,TOR201607020,home_run,1
5596,davir003,TOR201607020,runs_scored,1
5595,kipnj001,TOR201607020,at_bat,1
5594,kipnj001,TOR201607020,strikeout,1
5593,ramij003,TOR201607020,at_bat,1
5592,ramij003,TOR201607020,strikeout,1
5591,napom001,TOR201607020,at_bat,1
5590,napom001,TOR201607020,strikeout,1
5589,carre001,TOR201607020,walk,1
5588,travd001,TOR201607020,at_bat,1
5587,travd001,TOR201607020,strikeout,1
5586,donaj001,TOR201607020,walk,1
5585,encae001,TOR201607020,at_bat,1
5584,encae001,TOR201607020,hit,1
5583,encae001,TOR201607020,home_run,1
5582,encae001,TOR201607020,runs_scored,1
5581,carre001,TOR201607020,runs_scored,1
5580,encae001,TOR201607020,rbi,1
5579,donaj001,TOR201607020,runs_scored,1
5578,encae001,TOR201607020,rbi,1
5577,saunm001,TOR201607020,walk,1
5576,martr004,TOR201607020,at_bat,1
5575,martr004,TOR201607020,strikeout,1
5574,tulot001,TOR201607020,at_bat,1
5573,santc002,TOR201607020,at_bat,1
5572,santc002,TOR201607020,hit,1
5571,chisl001,TOR201607020,at_bat,1
5570,chisl001,TOR201607020,strikeout,1
5569,uribj002,TOR201607020,at_bat,1
5568,pillk001,TOR201607020,walk,1
5567,barnd001,TOR201607020,at_bat,1
5566,barnd001,TOR201607020,strikeout,1
5565,carre001,TOR201607020,at_bat,1
5564,travd001,TOR201607020,at_bat,1
5563,naqut001,TOR201607020,at_bat,1
5562,naqut001,TOR201607020,hit,1
5561,gimec001,TOR201607020,at_bat,1
5560,gimec001,TOR201607020,strikeout,1
5559,davir003,TOR201607020,at_bat,1
5558,davir003,TOR201607020,hit,1
5557,davir003,TOR201607020,triple,1
5556,naqut001,TOR201607020,runs_scored,1
5555,davir003,TOR201607020,rbi,1
5554,kipnj001,TOR201607020,at_bat,1
5553,kipnj001,TOR201607020,strikeout,1
5552,ramij003,TOR201607020,at_bat,1
5551,donaj001,TOR201607020,at_bat,1
5550,encae001,TOR201607020,at_bat,1
5549,encae001,TOR201607020,hit,1
5548,saunm001,TOR201607020,at_bat,1
5547,saunm001,TOR201607020,hit,1
5546,martr004,TOR201607020,at_bat,1
5545,tulot001,TOR201607020,at_bat,1
5544,napom001,TOR201607020,at_bat,1
5543,napom001,TOR201607020,strikeout,1
5542,santc002,TOR201607020,at_bat,1
5541,santc002,TOR201607020,hit,1
5540,santc002,TOR201607020,home_run,1
5539,santc002,TOR201607020,runs_scored,1
5538,chisl001,TOR201607020,at_bat,1
5537,uribj002,TOR201607020,at_bat,1
5536,pillk001,TOR201607020,at_bat,1
5535,barnd001,TOR201607020,at_bat,1
5534,barnd001,TOR201607020,hit,1
5533,carre001,TOR201607020,at_bat,1
5532,carre001,TOR201607020,hit,1
5531,travd001,TOR201607020,at_bat,1
5530,travd001,TOR201607020,strikeout,1
5529,donaj001,TOR201607020,at_bat,1
5528,donaj001,TOR201607020,strikeout,1
5527,naqut001,TOR201607020,at_bat,1
5526,gimec001,TOR201607020,at_bat,1
5525,davir003,TOR201607020,at_bat,1
5524,encae001,TOR201607020,at_bat,1
5523,saunm001,TOR201607020,at_bat,1
5522,saunm001,TOR201607020,strikeout,1
5521,martr004,TOR201607020,at_bat,1
5520,martr004,TOR201607020,hit,1
5519,tulot001,TOR201607020,at_bat,1
5518,tulot001,TOR201607020,hit,1
5517,tulot001,TOR201607020,home_run,1
5516,tulot001,TOR201607020,runs_scored,1
5515,martr004,TOR201607020,runs_scored,1
5514,tulot001,TOR201607020,rbi,1
5513,pillk001,TOR201607020,at_bat,1
5512,pillk001,TOR201607020,strikeout,1
5511,kipnj001,TOR201607020,at_bat,1
5510,kipnj001,TOR201607020,strikeout,1
5509,ramij003,TOR201607020,at_bat,1
5508,ramij003,TOR201607020,hit,1
5507,napom001,TOR201607020,at_bat,1
5506,napom001,TOR201607020,strikeout,1
5505,santc002,TOR201607020,walk,1
5504,chisl001,TOR201607020,at_bat,1
5503,chisl001,TOR201607020,strikeout,1
5502,uribj002,TOR201607020,walk,1
5501,kipnj001,TOR201607020,runs_scored,1
5500,uribj002,TOR201607020,rbi,1
5499,naqut001,TOR201607020,at_bat,1
5498,barnd001,TOR201607020,walk,1
5497,carre001,TOR201607020,at_bat,1
5496,travd001,TOR201607020,at_bat,1
5495,gimec001,TOR201607020,at_bat,1
5494,davir003,TOR201607020,at_bat,1
5493,davir003,TOR201607020,hit,1
5492,davir003,TOR201607020,double,1
5491,kipnj001,TOR201607020,at_bat,1
5490,ramij003,TOR201607020,at_bat,1
5489,ramij003,TOR201607020,hit,1
5488,davir003,TOR201607020,runs_scored,1
5487,ramij003,TOR201607020,rbi,1
5486,napom001,TOR201607020,at_bat,1
5485,napom001,TOR201607020,hit,1
5484,napom001,TOR201607020,double,1
5483,ramij003,TOR201607020,runs_scored,1
5482,napom001,TOR201607020,rbi,1
5481,santc002,TOR201607020,at_bat,1
5480,donaj001,TOR201607020,at_bat,1
5479,donaj001,TOR201607020,hit,1
5478,donaj001,TOR201607020,home_run,1
5477,donaj001,TOR201607020,runs_scored,1
5476,encae001,TOR201607020,at_bat,1
5475,saunm001,TOR201607020,at_bat,1
5474,saunm001,TOR201607020,hit,1
5473,martr004,TOR201607020,at_bat,1
5472,martr004,TOR201607020,strikeout,1
5471,tulot001,TOR201607020,at_bat,1
5470,pillk001,TOR201607020,at_bat,1
5469,chisl001,TOR201607020,at_bat,1
5468,chisl001,TOR201607020,strikeout,1
5467,lindf001,TOR201607020,at_bat,1
5466,naqut001,TOR201607020,at_bat,1
5465,naqut001,TOR201607020,strikeout,1
5464,barnd001,TOR201607020,at_bat,1
5463,barnd001,TOR201607020,strikeout,1
5462,carre001,TOR201607020,walk,1
5461,travd001,TOR201607020,at_bat,1
5460,travd001,TOR201607020,hit,1
5459,donaj001,TOR201607020,at_bat,1
5458,donaj001,TOR201607020,hit,1
5457,carre001,TOR201607020,runs_scored,1
5456,donaj001,TOR201607020,rbi,1
5455,donaj001,TOR201607020,stolen_base,1
5454,travd001,TOR201607020,stolen_base,1
5453,encae001,TOR201607020,at_bat,1
5452,encae001,TOR201607020,strikeout,1
5451,saunm001,TOR201607020,at_bat,1
5450,saunm001,TOR201607020,hit,1
5449,saunm001,TOR201607020,double,1
5448,travd001,TOR201607020,runs_scored,1
5447,saunm001,TOR201607020,rbi,1
5446,donaj001,TOR201607020,runs_scored,1
5445,saunm001,TOR201607020,rbi,1
5444,martr004,TOR201607020,at_bat,1
5443,gimec001,TOR201607020,at_bat,1
5442,davir003,TOR201607020,at_bat,1
5441,davir003,TOR201607020,hit,1
5440,davir003,TOR201607020,stolen_base,1
5439,kipnj001,TOR201607020,at_bat,1
5438,ramij003,TOR201607020,at_bat,1
5437,davir003,TOR201607030,at_bat,1
5436,kipnj001,TOR201607030,at_bat,1
5435,kipnj001,TOR201607030,hit,1
5434,kipnj001,TOR201607030,double,1
5433,lindf001,TOR201607030,at_bat,1
5432,lindf001,TOR201607030,strikeout,1
5431,napom001,TOR201607030,at_bat,1
5430,carre001,TOR201607030,at_bat,1
5429,donaj001,TOR201607030,at_bat,1
5428,donaj001,TOR201607030,hit,1
5427,encae001,TOR201607030,at_bat,1
5426,saunm001,TOR201607030,at_bat,1
5425,saunm001,TOR201607030,hit,1
5424,saunm001,TOR201607030,double,1
5423,martr004,TOR201607030,at_bat,1
5422,martr004,TOR201607030,hit,1
5421,martr004,TOR201607030,home_run,1
5420,martr004,TOR201607030,runs_scored,1
5419,donaj001,TOR201607030,runs_scored,1
5418,martr004,TOR201607030,rbi,1
5417,saunm001,TOR201607030,runs_scored,1
5416,martr004,TOR201607030,rbi,1
5415,tulot001,TOR201607030,at_bat,1
5414,tulot001,TOR201607030,hit,1
5413,smoaj001,TOR201607030,at_bat,1
5412,smoaj001,TOR201607030,strikeout,1
5411,santc002,TOR201607030,at_bat,1
5410,ramij003,TOR201607030,at_bat,1
5409,ramij003,TOR201607030,strikeout,1
5408,gomey001,TOR201607030,at_bat,1
5407,lakej001,TOR201607030,at_bat,1
5406,barnd001,TOR201607030,walk,1
5405,carre001,TOR201607030,at_bat,1
5404,donaj001,TOR201607030,walk,1
5403,encae001,TOR201607030,at_bat,1
5402,encae001,TOR201607030,strikeout,1
5401,saunm001,TOR201607030,at_bat,1
5400,saunm001,TOR201607030,strikeout,1
5399,almoa001,TOR201607030,at_bat,1
5398,almoa001,TOR201607030,strikeout,1
5397,chisl001,TOR201607030,at_bat,1
5396,chisl001,TOR201607030,strikeout,1
5395,davir003,TOR201607030,at_bat,1
5394,davir003,TOR201607030,strikeout,1
5393,martr004,TOR201607030,at_bat,1
5392,tulot001,TOR201607030,at_bat,1
5391,tulot001,TOR201607030,hit,1
5390,smoaj001,TOR201607030,at_bat,1
5389,lakej001,TOR201607030,walk,1
5388,barnd001,TOR201607030,at_bat,1
5387,barnd001,TOR201607030,strikeout,1
5386,kipnj001,TOR201607030,at_bat,1
5385,lindf001,TOR201607030,at_bat,1
5384,lindf001,TOR201607030,strikeout,1
5383,napom001,TOR201607030,at_bat,1
5382,napom001,TOR201607030,strikeout,1
5381,carre001,TOR201607030,walk,1
5380,donaj001,TOR201607030,at_bat,1
5379,donaj001,TOR201607030,hit,1
5378,encae001,TOR201607030,at_bat,1
5377,carre001,TOR201607030,runs_scored,1
5376,encae001,TOR201607030,rbi,1
5375,saunm001,TOR201607030,at_bat,1
5374,saunm001,TOR201607030,hit,1
5373,saunm001,TOR201607030,double,1
5372,martr004,TOR201607030,walk,1
5371,tulot001,TOR201607030,at_bat,1
5370,donaj001,TOR201607030,runs_scored,1
5369,tulot001,TOR201607030,rbi,1
5368,smoaj001,TOR201607030,at_bat,1
5367,santc002,TOR201607030,at_bat,1
5366,santc002,TOR201607030,hit,1
5365,santc002,TOR201607030,double,1
5364,ramij003,TOR201607030,at_bat,1
5363,gomey001,TOR201607030,at_bat,1
5362,gomey001,TOR201607030,strikeout,1
5361,almoa001,TOR201607030,at_bat,1
5360,lakej001,TOR201607030,at_bat,1
5359,barnd001,TOR201607030,at_bat,1
5358,barnd001,TOR201607030,caught_stealing,1
5357,carre001,TOR201607030,walk,1
5356,donaj001,TOR201607030,walk,1
5355,encae001,TOR201607030,at_bat,1
5354,chisl001,TOR201607030,at_bat,1
5353,chisl001,TOR201607030,strikeout,1
5352,davir003,TOR201607030,at_bat,1
5351,kipnj001,TOR201607030,at_bat,1
5350,saunm001,TOR201607030,walk,1
5349,martr004,TOR201607030,walk,1
5348,tulot001,TOR201607030,at_bat,1
5347,tulot001,TOR201607030,hit,1
5346,tulot001,TOR201607030,home_run,1
5345,tulot001,TOR201607030,runs_scored,1
5344,saunm001,TOR201607030,runs_scored,1
5343,tulot001,TOR201607030,rbi,1
5342,martr004,TOR201607030,runs_scored,1
5341,tulot001,TOR201607030,rbi,1
5340,smoaj001,TOR201607030,at_bat,1
5339,lakej001,TOR201607030,walk,1
5338,barnd001,TOR201607030,at_bat,1
5337,barnd001,TOR201607030,hit,1
5336,carre001,TOR201607030,at_bat,1
5335,carre001,TOR201607030,hit,1
5334,lakej001,TOR201607030,runs_scored,1
5333,carre001,TOR201607030,rbi,1
5332,donaj001,TOR201607030,at_bat,1
5331,donaj001,TOR201607030,hit,1
5330,barnd001,TOR201607030,runs_scored,1
5329,donaj001,TOR201607030,rbi,1
5328,encae001,TOR201607030,at_bat,1
5327,encae001,TOR201607030,hit,1
5326,encae001,TOR201607030,double,1
5325,carre001,TOR201607030,runs_scored,1
5324,encae001,TOR201607030,rbi,1
5323,saunm001,TOR201607030,at_bat,1
5322,saunm001,TOR201607030,hit,1
5321,donaj001,TOR201607030,runs_scored,1
5320,saunm001,TOR201607030,rbi,1
5319,martr004,TOR201607030,at_bat,1
5318,martr004,TOR201607030,hit,1
5317,encae001,TOR201607030,runs_scored,1
5316,martr004,TOR201607030,rbi,1
5315,tulot001,TOR201607030,at_bat,1
5314,smoaj001,TOR201607030,at_bat,1
5313,smoaj001,TOR201607030,strikeout,1
5312,lindf001,TOR201607030,at_bat,1
5311,napom001,TOR201607030,at_bat,1
5310,napom001,TOR201607030,strikeout,1
5309,santc002,TOR201607030,at_bat,1
5308,santc002,TOR201607030,hit,1
5307,ramij003,TOR201607030,at_bat,1
5306,ramij003,TOR201607030,hit,1
5305,gomey001,TOR201607030,at_bat,1
5304,gomey001,TOR201607030,hit,1
5303,santc002,TOR201607030,runs_scored,1
5302,gomey001,TOR201607030,rbi,1
5301,almoa001,TOR201607030,at_bat,1
5300,almoa001,TOR201607030,strikeout,1
5299,lakej001,TOR201607030,at_bat,1
5298,barnd001,TOR201607030,at_bat,1
5297,carre001,TOR201607030,at_bat,1
5296,chisl001,TOR201607030,at_bat,1
5295,davir003,TOR201607030,at_bat,1
5294,gimec001,TOR201607030,at_bat,1
5293,gimec001,TOR201607030,strikeout,1
5292,donaj001,TOR201607030,at_bat,1
5291,donaj001,TOR201607030,hit,1
5290,donaj001,TOR201607030,double,1
5289,encae001,TOR201607030,at_bat,1
5288,encae001,TOR201607030,hit,1
5287,encae001,TOR201607030,double,1
5286,donaj001,TOR201607030,runs_scored,1
5285,encae001,TOR201607030,rbi,1
5284,saunm001,TOR201607030,at_bat,1
5283,martr004,TOR201607030,at_bat,1
5282,martr004,TOR201607030,hit,1
5281,encae001,TOR201607030,runs_scored,1
5280,martr004,TOR201607030,rbi,1
5279,tulot001,TOR201607030,at_bat,1
5278,smoaj001,TOR201607030,at_bat,1
5277,smoaj001,TOR201607030,hit,1
5276,smoaj001,TOR201607030,home_run,1
5275,smoaj001,TOR201607030,runs_scored,1
5274,martr004,TOR201607030,runs_scored,1
5273,smoaj001,TOR201607030,rbi,1
5272,lakej001,TOR201607030,at_bat,1
5271,lindf001,TOR201607030,at_bat,1
5270,lindf001,TOR201607030,strikeout,1
5269,naqut001,TOR201607030,at_bat,1
5268,santc002,TOR201607030,at_bat,1
5267,santc002,TOR201607030,strikeout,1
5266,gorda001,TOR201607040,at_bat,1
5265,merrw001,TOR201607040,at_bat,1
5264,merrw001,TOR201607040,strikeout,1
5263,morak001,TOR201607040,at_bat,1
5262,morak001,TOR201607040,strikeout,1
5261,carre001,TOR201607040,walk,1
5260,donaj001,TOR201607040,walk,1
5259,encae001,TOR201607040,at_bat,1
5258,saunm001,TOR201607040,at_bat,1
5257,carre001,TOR201607040,runs_scored,1
5256,saunm001,TOR201607040,rbi,1
5255,martr004,TOR201607040,at_bat,1
5254,hosme001,TOR201607040,at_bat,1
5253,peres002,TOR201607040,at_bat,1
5252,orlap001,TOR201607040,at_bat,1
5251,tulot001,TOR201607040,at_bat,1
5250,pillk001,TOR201607040,at_bat,1
5249,travd001,TOR201607040,at_bat,1
5248,cuthc001,TOR201607040,at_bat,1
5247,cuthc001,TOR201607040,strikeout,1
5246,escoa003,TOR201607040,walk,1
5245,dysoj001,TOR201607040,at_bat,1
5244,gorda001,TOR201607040,at_bat,1
5243,barnd001,TOR201607040,at_bat,1
5242,barnd001,TOR201607040,strikeout,1
5241,carre001,TOR201607040,at_bat,1
5240,carre001,TOR201607040,strikeout,1
5239,donaj001,TOR201607040,at_bat,1
5238,merrw001,TOR201607040,at_bat,1
5237,morak001,TOR201607040,at_bat,1
5236,hosme001,TOR201607040,at_bat,1
5235,encae001,TOR201607040,at_bat,1
5234,encae001,TOR201607040,hit,1
5233,saunm001,TOR201607040,at_bat,1
5232,martr004,TOR201607040,at_bat,1
5231,martr004,TOR201607040,strikeout,1
5230,tulot001,TOR201607040,at_bat,1
5229,tulot001,TOR201607040,hit,1
5228,pillk001,TOR201607040,at_bat,1
5227,pillk001,TOR201607040,hit,1
5226,peres002,TOR201607040,at_bat,1
5225,orlap001,TOR201607040,at_bat,1
5224,cuthc001,TOR201607040,at_bat,1
5223,cuthc001,TOR201607040,hit,1
5222,escoa003,TOR201607040,at_bat,1
5221,travd001,TOR201607040,at_bat,1
5220,barnd001,TOR201607040,at_bat,1
5219,carre001,TOR201607040,at_bat,1
5218,dysoj001,TOR201607040,at_bat,1
5217,gorda001,TOR201607040,at_bat,1
5216,merrw001,TOR201607040,at_bat,1
5215,donaj001,TOR201607040,at_bat,1
5214,encae001,TOR201607040,at_bat,1
5213,encae001,TOR201607040,strikeout,1
5212,saunm001,TOR201607040,at_bat,1
5211,saunm001,TOR201607040,strikeout,1
5210,morak001,TOR201607040,at_bat,1
5209,morak001,TOR201607040,hit,1
5208,morak001,TOR201607040,home_run,1
5207,morak001,TOR201607040,runs_scored,1
5206,hosme001,TOR201607040,at_bat,1
5205,peres002,TOR201607040,at_bat,1
5204,orlap001,TOR201607040,at_bat,1
5203,martr004,TOR201607040,walk,1
5202,tulot001,TOR201607040,at_bat,1
5201,tulot001,TOR201607040,hit,1
5200,pillk001,TOR201607040,walk,1
5199,travd001,TOR201607040,walk,1
5198,martr004,TOR201607040,runs_scored,1
5197,travd001,TOR201607040,rbi,1
5196,barnd001,TOR201607040,at_bat,1
5195,barnd001,TOR201607040,hit,1
5194,tulot001,TOR201607040,runs_scored,1
5193,barnd001,TOR201607040,rbi,1
5192,pillk001,TOR201607040,runs_scored,1
5191,barnd001,TOR201607040,rbi,1
5190,carre001,TOR201607040,at_bat,1
5189,donaj001,TOR201607040,at_bat,1
5188,donaj001,TOR201607040,hit,1
5187,travd001,TOR201607040,runs_scored,1
5186,donaj001,TOR201607040,rbi,1
5185,barnd001,TOR201607040,runs_scored,1
5184,donaj001,TOR201607040,rbi,1
5183,encae001,TOR201607040,at_bat,1
5182,saunm001,TOR201607040,at_bat,1
5181,cuthc001,TOR201607040,at_bat,1
5180,escoa003,TOR201607040,at_bat,1
5179,dysoj001,TOR201607040,at_bat,1
5178,dysoj001,TOR201607040,hit,1
5177,gorda001,TOR201607040,at_bat,1
5176,martr004,TOR201607040,at_bat,1
5175,tulot001,TOR201607040,walk,1
5174,pillk001,TOR201607040,at_bat,1
5173,merrw001,TOR201607040,at_bat,1
5172,morak001,TOR201607040,at_bat,1
5171,hosme001,TOR201607040,at_bat,1
5170,hosme001,TOR201607040,hit,1
5169,hosme001,TOR201607040,home_run,1
5168,hosme001,TOR201607040,runs_scored,1
5167,peres002,TOR201607040,at_bat,1
5166,peres002,TOR201607040,strikeout,1
5165,gorda001,TOR201607050,at_bat,1
5164,gorda001,TOR201607050,strikeout,1
5163,coloc002,TOR201607050,at_bat,1
5162,coloc002,TOR201607050,strikeout,1
5161,morak001,TOR201607050,at_bat,1
5160,morak001,TOR201607050,hit,1
5159,hosme001,TOR201607050,at_bat,1
5158,hosme001,TOR201607050,strikeout,1
5157,carre001,TOR201607050,at_bat,1
5156,carre001,TOR201607050,strikeout,1
5155,donaj001,TOR201607050,at_bat,1
5154,donaj001,TOR201607050,hit,1
5153,donaj001,TOR201607050,home_run,1
5152,donaj001,TOR201607050,runs_scored,1
5151,encae001,TOR201607050,at_bat,1
5150,encae001,TOR201607050,strikeout,1
5149,saunm001,TOR201607050,at_bat,1
5148,saunm001,TOR201607050,strikeout,1
5147,peres002,TOR201607050,at_bat,1
5146,peres002,TOR201607050,strikeout,1
5145,cuthc001,TOR201607050,at_bat,1
5144,eibnb001,TOR201607050,at_bat,1
5143,eibnb001,TOR201607050,strikeout,1
5142,tulot001,TOR201607050,at_bat,1
5141,tulot001,TOR201607050,strikeout,1
5140,pillk001,TOR201607050,at_bat,1
5139,smoaj001,TOR201607050,at_bat,1
5138,smoaj001,TOR201607050,hit,1
5137,travd001,TOR201607050,at_bat,1
5136,escoa003,TOR201607050,at_bat,1
5135,dysoj001,TOR201607050,at_bat,1
5134,dysoj001,TOR201607050,hit,1
5133,dysoj001,TOR201607050,double,1
5132,gorda001,TOR201607050,walk,1
5131,coloc002,TOR201607050,at_bat,1
5130,tholj001,TOR201607050,at_bat,1
5129,carre001,TOR201607050,at_bat,1
5128,carre001,TOR201607050,hit,1
5127,carre001,TOR201607050,home_run,1
5126,carre001,TOR201607050,runs_scored,1
5125,donaj001,TOR201607050,at_bat,1
5124,donaj001,TOR201607050,hit,1
5123,donaj001,TOR201607050,home_run,1
5122,donaj001,TOR201607050,runs_scored,1
5121,encae001,TOR201607050,at_bat,1
5120,encae001,TOR201607050,hit,1
5119,saunm001,TOR201607050,at_bat,1
5118,saunm001,TOR201607050,hit,1
5117,saunm001,TOR201607050,double,1
5116,tulot001,TOR201607050,at_bat,1
5115,tulot001,TOR201607050,hit,1
5114,tulot001,TOR201607050,home_run,1
5113,tulot001,TOR201607050,runs_scored,1
5112,encae001,TOR201607050,runs_scored,1
5111,tulot001,TOR201607050,rbi,1
5110,saunm001,TOR201607050,runs_scored,1
5109,tulot001,TOR201607050,rbi,1
5108,pillk001,TOR201607050,at_bat,1
5107,pillk001,TOR201607050,hit,1
5106,pillk001,TOR201607050,caught_stealing,1
5105,smoaj001,TOR201607050,walk,1
5104,travd001,TOR201607050,at_bat,1
5103,morak001,TOR201607050,at_bat,1
5102,morak001,TOR201607050,strikeout,1
5101,hosme001,TOR201607050,at_bat,1
5100,hosme001,TOR201607050,strikeout,1
5099,peres002,TOR201607050,at_bat,1
5098,peres002,TOR201607050,hit,1
5097,peres002,TOR201607050,double,1
5096,cuthc001,TOR201607050,at_bat,1
5095,cuthc001,TOR201607050,hit,1
5094,cuthc001,TOR201607050,home_run,1
5093,cuthc001,TOR201607050,runs_scored,1
5092,peres002,TOR201607050,runs_scored,1
5091,cuthc001,TOR201607050,rbi,1
5090,eibnb001,TOR201607050,at_bat,1
5089,tholj001,TOR201607050,at_bat,1
5088,tholj001,TOR201607050,strikeout,1
5087,carre001,TOR201607050,at_bat,1
5086,carre001,TOR201607050,hit,1
5085,carre001,TOR201607050,double,1
5084,donaj001,TOR201607050,at_bat,1
5083,encae001,TOR201607050,at_bat,1
5082,encae001,TOR201607050,hit,1
5081,,TOR201607050,runs_scored,1
5080,encae001,TOR201607050,rbi,1
5079,saunm001,TOR201607050,at_bat,1
5078,escoa003,TOR201607050,walk,1
5077,dysoj001,TOR201607050,at_bat,1
5076,gorda001,TOR201607050,walk,1
5075,coloc002,TOR201607050,at_bat,1
5074,coloc002,TOR201607050,strikeout,1
5073,morak001,TOR201607050,at_bat,1
5072,tulot001,TOR201607050,at_bat,1
5071,tulot001,TOR201607050,strikeout,1
5070,pillk001,TOR201607050,at_bat,1
5069,smoaj001,TOR201607050,at_bat,1
5068,smoaj001,TOR201607050,strikeout,1
5067,hosme001,TOR201607050,at_bat,1
5066,hosme001,TOR201607050,hit,1
5065,peres002,TOR201607050,at_bat,1
5064,cuthc001,TOR201607050,at_bat,1
5063,travd001,TOR201607050,at_bat,1
5062,travd001,TOR201607050,hit,1
5061,tholj001,TOR201607050,at_bat,1
5060,tholj001,TOR201607050,strikeout,1
5059,carre001,TOR201607050,at_bat,1
5058,carre001,TOR201607050,strikeout,1
5057,eibnb001,TOR201607050,at_bat,1
5056,escoa003,TOR201607050,at_bat,1
5055,dysoj001,TOR201607050,at_bat,1
5054,donaj001,TOR201607050,at_bat,1
5053,donaj001,TOR201607050,hit,1
5052,encae001,TOR201607050,at_bat,1
5051,encae001,TOR201607050,strikeout,1
5050,saunm001,TOR201607050,at_bat,1
5049,saunm001,TOR201607050,hit,1
5048,tulot001,TOR201607050,walk,1
5047,pillk001,TOR201607050,at_bat,1
5046,donaj001,TOR201607050,runs_scored,1
5045,pillk001,TOR201607050,rbi,1
5044,smoaj001,TOR201607050,at_bat,1
5043,gorda001,TOR201607050,at_bat,1
5042,gorda001,TOR201607050,strikeout,1
5041,coloc002,TOR201607050,at_bat,1
5040,morak001,TOR201607050,at_bat,1
5039,travd001,TOR201607050,at_bat,1
5038,tholj001,TOR201607050,at_bat,1
5037,carre001,TOR201607050,at_bat,1
5036,carre001,TOR201607050,strikeout,1
5035,hosme001,TOR201607050,at_bat,1
5034,hosme001,TOR201607050,hit,1
5033,peres002,TOR201607050,at_bat,1
5032,peres002,TOR201607050,strikeout,1
5031,cuthc001,TOR201607050,at_bat,1
5030,cuthc001,TOR201607050,hit,1
5029,cuthc001,TOR201607050,double,1
5028,hosme001,TOR201607050,runs_scored,1
5027,cuthc001,TOR201607050,rbi,1
5026,eibnb001,TOR201607050,at_bat,1
5025,escoa003,TOR201607050,at_bat,1
5024,gorda001,TOR201607060,at_bat,1
5023,merrw001,TOR201607060,at_bat,1
